encoded_feature,original_feature,importance
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&申请使用的业务范围应包括与信用业务相关的各项服务,开放条件,0.0
"cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&申请使用的业务范围应包括与信用业务相关的各项服务
",开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&申请协商,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&申请该数据，需要完整描述需求场景和用途  ,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&目前数据仅限杨浦区建管委以及城运使用，其他部门若有数据需求需向建管委申请,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&经与南东街道沟通同意后，可视情况进行数据开放,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&经业务部门审核同意，且具备基础数据安全保护能力的前提下，可在自身业务范围内，将数据用于科学研究、咨询报告编制、业务运营支撑等场景。使用过程中需规范注明数据来源，并接受定期的数据使用情况核查。,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&经市信息中心同意,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&仅限嘉定区纪委监委,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&经社会企业、个人依申请开放,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&经线业务部门审核确认的应用场景,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&请提供申请人姓名、工作（学习）单位、联系电话，并且说明数据用途和使用场景。,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&通过上级部门要求申请开放,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&部门审核,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&限委办局业务使用,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&限气象、地球环境领域科研机构和学校。,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&需主管单位审批,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&需向凉城街道申请,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&需向部门申请,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&需提供基本情况说明、数据用途、使用期限及获取方式等信息，具备数据安全管理能力，经过申请流程批准后可开放。,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&经生态环境局同意后可开放,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&以单条接口调用形式开放,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&依主管部门审核后开放,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&依据中国气象局《气象数据共享服务与安全管理办法（试行）》和《非涉密气象数据资源分类分级指南》，须对数据用户进行区分和归类。经数据安全审查并签署数据共享协议后，方可提供相关数据。需联系相关部门审核，联系电话：54896039,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&依申请,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&依申请公开,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&依申请可开放,开放条件,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&依申请同意开放,开放条件,0.0
